98.4379,0.0492188,0.652051,0.21735,0.00309245,0.000325521,0.000683594,0.171018,0.595935,0.454073,0.0346065,0.0126555,0.0405056,0.853092,0.442716,0.625134,1.02225,1.05569,1.03482,0.733789,9.76563e-05,0.0697917,0.485156,0.384603,0.321419,10.3076,6.8208,9.21367,10.22,331.887,140.29,243.823,333.011,0.884693,0.901088,0.915878,0.856179,0.222889,0.227518,0.208935,0.223982
98.4411,0.366569,1.83861,0.961133,0.0463542,0.00257161,0.0104167,0.101414,0.404612,0.312363,0.210854,0.167216,0.176067,0.931659,0.502206,0.691139,0.86662,0.898984,0.90221,0.335775,3.25521e-05,0.00735677,0.25638,0.401628,0.285091,9.36763,8.10488,8.99681,9.64566,315.094,206.274,266.911,349.671,0.909788,0.891117,0.923509,0.905579,0.331305,0.305366,0.318912,0.342863
97.6573,0.836133,0.0267253,0.119564,0.0415039,0.000423177,0.00322266,0.227727,0.686625,0.544835,0.257252,0.161046,0.212359,0.748861,0.42151,0.552246,0.786599,0.948705,0.890578,0.374577,6.51042e-05,0.00670573,0.563835,0.0118164,0.0703451,15.9483,12.1443,15.2177,16.8701,577.671,327.156,511.412,659.815,0.892631,0.904792,0.897948,0.881386,0.099863,0.0506024,0.0628582,0.106432
97.213,0.0707031,0.315137,0.173047,0.0161784,0.00403646,0.0111003,0.0486183,0.381984,0.156492,0.0458225,0.0155382,0.0525752,0.676201,0.693117,0.826714,0.940958,1.05,0.970877,3.40592,0.00895182,0.978092,1.1028,0.406087,0.777832,16.5867,9.00303,15.8125,14.8928,672.839,313.824,624.941,626.211,0.888909,0.872332,0.893436,0.874147,0.0941034,0.413749,0.106681,0.204869
98.5491,1.00345,3.21738,2.47689,0.0527669,0.0237956,0.0458333,0.211534,0.446293,0.380078,0.199646,0.124772,0.216012,0.760106,0.307324,0.455313,0.817886,0.884509,0.797266,0.25179,6.51042e-05,0.00458984,0.789453,0.892676,0.834668,12.5975,10.378,14.2647,13.3107,586.207,290.187,745.156,644.28,0.890152,0.886749,0.878856,0.870297,0.331306,0.232688,0.307119,0.347061
97.5689,0.997624,0.970573,1.22998,0.160156,0.0339844,0.0726888,0.241547,0.545128,0.445139,0.253194,0.223864,0.225561,0.705433,0.458102,0.528255,0.764381,0.826302,0.802691,0.479557,0.000358073,0.00947266,0.681673,0.514518,0.673047,20.4233,10.4853,19.4087,20.9354,1132.76,255.303,968.327,1166.16,0.851786,0.902946,0.861972,0.832502,0.146074,0.0605004,0.118205,0.136238
95.4651,0.604427,1.32865,1.10947,0.0500977,0.0163411,0.0398438,0.0557834,0.313903,0.14626,0.201577,0.147012,0.16122,0.78278,0.648275,0.780599,0.86918,0.908738,0.894282,1.8485,0.0117513,0.548796,0.313086,0.481901,0.460645,17.7821,9.80615,18.0487,18.9997,723.45,254.252,731.555,872.413,0.820225,0.874349,0.824378,0.799603,0.0971334,0.166044,0.0962159,0.109596
97.622,0.116569,0.660645,0.398763,0.0226563,0.0125977,0.0241536,0.200937,0.512786,0.372504,0.154311,0.125239,0.144177,0.855414,0.524884,0.690375,0.897588,0.926863,0.906185,0.37627,0.000325521,0.035319,0.510254,0.51849,0.522591,15.5247,10.7109,14.7614,16.3537,639.562,280.821,556.298,729.882,0.889015,0.899014,0.904532,0.875212,0.0585376,0.0774805,0.0588929,0.0752176
98.2925,0.0847331,0.189941,0.275098,0.0160482,0.0724935,0.0658854,0.0795392,0.604073,0.353089,0.0557219,0.291446,0.134936,0.892068,0.485637,0.720464,0.813625,0.794267,0.851154,1.1708,0.00266927,0.0629232,2.15983,0.156087,1.05931,16.4943,13.7219,16.7919,13.7789,732.05,517.887,770.026,581.254,0.905522,0.921711,0.906609,0.902265,0.0801424,0.118813,0.0841404,0.245432
98.9892,0.0322917,0.68418,0.446875,0.00745443,0.121973,0.0719727,0.0695204,0.819922,0.447407,0.0118779,0.424761,0.098499,0.984549,0.215169,0.613393,0.957802,0.67053,0.983218,0.481087,0,0.00592448,1.26543,0.0204102,0.192578,6.30294,5.38976,6.30946,5.17682,134.104,117.462,141.378,126.011,0.908148,0.923679,0.93716,0.881339,0.32808,0.367703,0.365722,0.493925
