0.984379,0.243218,-0.140477,-0.00964335,0.228466,0.210472,0.200161,0.343773,0.309065,0.277709,0.249865,0.206664,0.207393,0.457548,0.41892,0.480422,0.453206,0.356226,0.298005,0.369864,0.354313,0.863543,0.872483,0.833386,0.867819,0.213972,0.217372,0.200516,0.214399
0.98441,0.0861715,-0.266876,-0.11698,0.0666634,0.118076,0.0910351,0.327357,0.416127,0.353973,0.21739,0.22732,0.208897,0.435824,0.447217,0.458162,0.430638,0.349192,0.333184,0.371796,0.358797,0.803644,0.899798,0.717912,0.792656,0.322469,0.295939,0.309884,0.334132
0.985187,0.185235,-0.228016,-0.0890647,0.0698895,0.110229,0.0882721,0.498081,0.364973,0.426543,0.272169,0.1927,0.243218,0.376083,0.453339,0.430318,0.412578,0.319363,0.360635,0.342558,0.330919,0.78173,0.668718,0.776707,0.755993,0.372268,0.2688,0.33285,0.316494
0.977916,0.376911,-0.106974,0.0722781,0.219198,0.239739,0.24573,0.487178,0.317593,0.435906,0.342764,0.262018,0.3211,0.436629,0.436213,0.457382,0.454604,0.351252,0.362015,0.356251,0.361877,0.736847,0.738842,0.720492,0.686952,0.200895,0.370446,0.216577,0.306263
0.976573,0.0841486,-0.12828,-0.0637802,0.138746,0.0905486,0.0985075,0.479228,0.260672,0.308831,0.283517,0.108579,0.152865,0.589841,0.486803,0.529783,0.541054,0.466431,0.41808,0.422318,0.418666,0.609389,0.597129,0.611605,0.580386,0.201714,0.0950416,0.169101,0.181826
0.97213,0.540914,0.00501124,0.28747,0.275435,0.245355,0.261971,0.421843,0.319396,0.398461,0.321702,0.235279,0.286574,0.600485,0.38137,0.53427,0.432708,0.488495,0.249084,0.429374,0.3488,0.564602,0.598274,0.559732,0.54841,0.172066,0.445125,0.193564,0.332403
0.982925,0.305687,-0.12067,0.0100382,0.396372,0.0850286,0.265766,0.356455,0.278152,0.296717,0.382032,0.243609,0.347426,0.515356,0.415416,0.4996,0.478622,0.378597,0.337526,0.382683,0.400098,0.57412,0.523118,0.575772,0.688006,0.101037,0.158831,0.12856,0.261702
0.989893,0.164343,-0.215231,-0.0918145,0.284821,-0.0080433,0.127114,0.260277,0.281588,0.26556,0.337555,0.183918,0.219544,0.379062,0.358452,0.372218,0.324278,0.251989,0.270218,0.252582,0.262666,0.908163,0.917601,0.840898,0.881354,0.318525,0.35874,0.356832,0.486783
0.980198,0.30826,-0.25862,0.00916486,0.243297,-0.213021,0.0615928,0.387838,0.423934,0.428511,0.376455,0.433203,0.353617,0.383456,0.367072,0.39626,0.318518,0.282824,0.279791,0.29705,0.241411,0.75135,0.752984,0.856737,0.785266,0.307499,0.37643,0.326066,0.410455
0.989744,0.399451,-0.0710361,0.0819846,0.387147,0.0503721,0.222635,0.344135,0.266739,0.265003,0.390145,0.208552,0.321651,0.383279,0.522631,0.389162,0.473988,0.273527,0.404667,0.289096,0.357783,0.665445,0.648752,0.673661,0.675523,0.163971,0.195004,0.196812,0.240232
0.993056,0.174882,-0.117913,0.00860857,0.395622,0.0876963,0.242536,0.203745,0.199449,0.174581,0.329879,0.131923,0.230186,0.43751,0.479827,0.450717,0.433672,0.292776,0.362469,0.307177,0.318387,0.610333,0.679619,0.621027,0.641603,0.0989748,0.0814896,0.0994818,0.174873
0.993005,0.467398,-0.0012361,0.185096,0.339709,0.0136154,0.154792,0.360385,0.176644,0.23135,0.347797,0.13761,0.243842,0.384153,0.391787,0.391507,0.422223,0.270989,0.274046,0.276039,0.294184,0.636184,0.622396,0.64397,0.708819,0.202987,0.236959,0.185169,0.172264
0.990756,-0.0780815,-0.293047,-0.269006,0.0730148,0.0238113,0.0181316,0.456594,0.387703,0.427296,0.287249,0.174878,0.255537,0.496588,0.465605,0.502722,0.490001,0.387744,0.318992,0.39399,0.360274,0.651375,0.740998,0.728473,0.678408,0.213949,0.116519,0.20614,0.20409
0.990307,0.0596266,-0.442554,-0.344666,0.0830531,0.0207758,0.0498997,0.456159,0.418475,0.438624,0.314154,0.261869,0.274178,0.374536,0.353027,0.380898,0.340016,0.332705,0.269725,0.325157,0.295168,0.702354,0.723186,0.844802,0.8512,0.41623,0.421276,0.479634,0.520632
0.970378,0.214606,-0.306786,-0.133558,0.197653,0.151283,0.210887,0.514439,0.407862,0.460485,0.328883,0.242517,0.321822,0.4356,0.462222,0.448034,0.410095,0.32903,0.352733,0.332594,0.309855,0.752995,0.524509,0.713489,0.770981,0.260754,0.273463,0.23782,0.318204
0.982308,0.318548,-0.212288,-0.0257091,0.0926231,-0.00872654,0.0299367,0.404639,0.308039,0.341089,0.287564,0.192046,0.250491,0.389331,0.376562,0.403517,0.378152,0.262696,0.295711,0.28604,0.314983,0.620217,0.574037,0.589779,0.649306,0.151364,0.186966,0.201951,0.211722
0.989441,0.24939,-0.180779,0.0430713,0.209261,0.211574,0.206104,0.368101,0.394737,0.356729,0.304068,0.27391,0.288536,0.416134,0.433398,0.402721,0.392341,0.280124,0.288535,0.272261,0.25892,0.681378,0.790976,0.677217,0.671681,0.203592,0.246894,0.191949,0.234078
0.989633,0.408323,-0.110688,0.0221943,0.146551,0.0411746,0.0736166,0.459375,0.247271,0.308671,0.294714,0.0868479,0.15082,0.407556,0.483218,0.390166,0.391765,0.313376,0.299889,0.315579,0.32126,0.643823,0.694769,0.666609,0.664443,0.143287,0.24739,0.14947,0.14855
0.985491,-0.0545153,-0.462686,-0.34512,0.134404,0.186754,0.159299,0.428839,0.450182,0.458233,0.314807,0.319661,0.320016,0.513404,0.581927,0.482455,0.52711,0.451551,0.498914,0.411941,0.457825,0.683568,0.734519,0.642494,0.76758,0.33715,0.236817,0.315684,0.344458
0.975689,0.0597793,-0.235093,-0.197509,0.129299,0.163862,0.1688,0.517517,0.395222,0.439928,0.342768,0.284995,0.317145,0.56252,0.441099,0.577827,0.579467,0.428312,0.350369,0.427426,0.501168,0.528153,0.582691,0.445451,0.43696,0.165342,0.132512,0.138797,0.141236
0.954651,0.372086,-0.0770045,0.13316,0.104943,0.158695,0.134229,0.514873,0.455454,0.523966,0.229991,0.251601,0.251674,0.545712,0.472936,0.557823,0.536043,0.363231,0.405181,0.367011,0.365888,0.838097,0.55515,0.836373,0.818254,0.086012,0.21791,0.0845238,0.0989086
0.97622,0.158737,-0.153314,-0.0196238,0.176425,0.198404,0.183025,0.308525,0.344218,0.325111,0.265531,0.262446,0.266916,0.441986,0.496609,0.456617,0.461658,0.390963,0.415511,0.397452,0.378264,0.713336,0.628847,0.73783,0.688404,0.0803861,0.0852678,0.0836357,0.0911166
