0.613333,0.0657778,0.0906667,0.096,0.282667,0.0408889,0.0533333,0.064,0.120889,0.0373333,0.0675556,0.0693333,0.064,0.00711111,0.00888889,0.00711111,0.0266667,0.00355556,0.00888889,0.00888889,0.00177778,0.00177778,0,0,23.3532,1256.8,0.911539,0.0684982,22.4132,1092.7,0.908366,0.0547853,22.342,1060.26,0.897637,0.0454881,14.1342,435.018,0.954146,0.0442747,13.1222,372.91,0.953793,0.020818,13.1216,374.21,0.943674,0.0161977,21.0175,1003.61,0.918372,0.0552656,19.6593,842.835,0.916601,0.035384,19.4016,807.715,0.904783,0.0293448,22.0589,1185.91,0.909577,0.0802864,21.4569,1046.18,0.905808,0.040362,21.796,1045.66,0.89616,0.0284522
0.296889,0.032,0.0586667,0.064,0.186667,0.016,0.0195556,0.0355556,0.064,0.0284444,0.0426667,0.0337778,0.0124444,0.00177778,0,0,0.00888889,0,0,0.00177778,0,0,0,0,19.6798,1007.53,0.932553,0.132995,19.4225,954.146,0.926112,0.134698,19.0926,894.377,0.911524,0.118746,13.3227,384.505,0.955922,0.0524286,12.6461,340.03,0.954608,0.0275071,12.5234,340.677,0.940115,0.0175317,18.0375,796.137,0.937964,0.107788,17.4814,738.343,0.931648,0.098944,17.029,684.548,0.914217,0.0881924,19.2148,961.955,0.931592,0.109549,19.1998,918.288,0.925187,0.0862654,19.5836,914.046,0.910411,0.0751814
0.32,0.0444444,0.0408889,0.0693333,0.149333,0.0213333,0.0302222,0.0942222,0.0515556,0.0177778,0.0337778,0.064,0.0426667,0,0.00177778,0.00177778,0.0124444,0,0,0.00533333,0.00177778,0,0,0.00177778,19.575,977.633,0.916315,0.0630812,18.5971,869.414,0.912468,0.054872,18.4533,834.797,0.891389,0.0436032,15.5009,525.352,0.938967,0.0298058,14.2948,442.557,0.932248,0.0160997,13.5517,412.746,0.91005,0.01678,17.9724,744.417,0.923687,0.0444492,16.7589,639.646,0.918167,0.0275148,16.3218,607.072,0.895441,0.0218078,19.0063,923.764,0.915116,0.0592398,18.3061,833.518,0.907797,0.0326676,18.3944,813.131,0.888076,0.0266118
0.135111,0.0177778,0.0373333,0.064,0.106667,0.0177778,0.0373333,0.0817778,0.117333,0.0266667,0.0462222,0.0888889,0.0266667,0,0.00355556,0.00355556,0.0142222,0,0.00177778,0,0.016,0,0,0.00533333,25.0946,1371.94,0.873325,0.0586334,25.1503,1398.96,0.868386,0.0699885,25.3858,1404.54,0.85319,0.0595289,15.7937,539.745,0.935696,0.0214645,15.4618,524.22,0.932573,0.0222765,15.6171,544.504,0.914404,0.0172715,21.5023,1026.62,0.891597,0.0473226,21.3423,1026.37,0.885653,0.0581548,21.2685,1004.07,0.868269,0.0428081,23.5888,1200.14,0.884319,0.0321211,23.5434,1208.39,0.87818,0.0383623,24.1685,1245.04,0.863298,0.028388
0.232889,0.0408889,0.0462222,0.0568889,0.183111,0.0355556,0.0355556,0.064,0.048,0.0355556,0.0533333,0.0746667,0.0462222,0.00533333,0.00177778,0.00533333,0.0302222,0,0.00355556,0.00177778,0.00711111,0,0.00177778,0,26.8975,1616.54,0.869245,0.0750038,27.1101,1640.69,0.855061,0.07668,26.9692,1588.1,0.828824,0.0641769,17.5238,632.569,0.915975,0.0195377,17.2957,628.857,0.901689,0.0149739,16.9249,608.337,0.861891,0.0149615,23.202,1174.94,0.884955,0.0648107,23.1292,1174.69,0.869709,0.0624794,22.5281,1101.29,0.834394,0.0519408,25.304,1391.68,0.873201,0.0406639,25.6105,1409.41,0.8563,0.0376402,25.7793,1389.61,0.830965,0.0278228
0.334222,0.0373333,0.0568889,0.0746667,0.245333,0.0533333,0.048,0.0728889,0.106667,0.0337778,0.0586667,0.0888889,0.0373333,0.00355556,0.00177778,0.00355556,0.0195556,0,0.00177778,0.00177778,0.00533333,0,0.00177778,0.00355556,25.085,1463.33,0.89494,0.0675111,25.4542,1498.77,0.880771,0.0643388,25.622,1452.35,0.864336,0.0535008,18.8957,759.525,0.910889,0.0473817,18.9467,761.282,0.897531,0.0204201,19.0705,775.648,0.876527,0.0136438,22.7989,1132.87,0.904877,0.0550702,22.9486,1150.17,0.891049,0.0537034,22.6895,1096.8,0.868675,0.0422504,23.6485,1331.85,0.886318,0.0759484,24.496,1388.82,0.871301,0.0435611,25.4701,1417.52,0.851096,0.0217836
0.220444,0.0195556,0.048,0.0568889,0.202667,0.0142222,0.0444444,0.0728889,0.120889,0.0373333,0.048,0.0657778,0.0586667,0.00711111,0.00177778,0.00355556,0.0266667,0,0.00533333,0.00533333,0.0106667,0,0.00177778,0.00533333,28.8622,1830.63,0.859426,0.0575356,29.0856,1853.34,0.845687,0.0576463,28.9454,1792.39,0.826388,0.0472507,20.8499,881.137,0.887346,0.0403636,20.6978,881.42,0.873151,0.0201351,20.6879,875.615,0.846384,0.0132202,25.6086,1390.28,0.87336,0.0478517,25.5973,1393.57,0.858048,0.0430582,24.9171,1296.96,0.834088,0.0353592,28.2434,1768.98,0.846418,0.0579802,28.8741,1818.22,0.82834,0.0359673,29.3234,1798.63,0.81121,0.022868
0.369778,0.0533333,0.0924444,0.110222,0.106667,0.0284444,0.0391111,0.0835556,0.0711111,0.0195556,0.0195556,0.0657778,0.0497778,0.00888889,0.0142222,0.0106667,0.0248889,0.00711111,0.00355556,0.00355556,0.016,0.00177778,0.00533333,0.0106667,21.7514,1194.77,0.907832,0.0615443,21.5933,1158.79,0.892972,0.0600711,21.4928,1115.72,0.877377,0.048242,16.7441,598.703,0.931621,0.0384308,15.8299,543.756,0.927463,0.0219676,15.845,557.969,0.912463,0.0163195,19.7,898.773,0.91658,0.0440328,19.1811,860.677,0.903616,0.035468,18.8573,822.21,0.888007,0.0247992,21.6301,1152.84,0.902465,0.061427,21.5456,1110.07,0.889557,0.0354044,21.7741,1102.74,0.873422,0.0227495
0.305778,0.0497778,0.0551111,0.101333,0.147556,0.0302222,0.0568889,0.0906667,0.0693333,0.0355556,0.0337778,0.0782222,0.0551111,0,0.0106667,0.00888889,0.0231111,0.00177778,0.00177778,0.00355556,0,0,0,0.00355556,24.8337,1391.15,0.875143,0.0455009,24.3223,1324.97,0.858364,0.0350854,24.584,1311.47,0.83626,0.0298643,17.8705,683.568,0.919263,0.0317068,16.9169,609.307,0.907122,0.0147984,16.4912,595.773,0.872485,0.0155028,21.0247,973.583,0.895372,0.0363913,20.3996,909.19,0.878959,0.0206001,20.149,867.242,0.851811,0.0167514,23.9593,1316.75,0.871131,0.0490491,23.6103,1272.58,0.852073,0.0227498,24.0202,1262.36,0.832042,0.0182699
0.131556,0.0266667,0.0408889,0.0533333,0.0622222,0.0142222,0.0266667,0.0462222,0.0284444,0.016,0.0124444,0.0337778,0.0373333,0.00888889,0.00355556,0.00711111,0.00533333,0,0,0.00177778,0,0,0.00177778,0,22.9566,1283.62,0.880647,0.0702368,22.3533,1229.8,0.867207,0.0713545,22.1277,1174.41,0.841905,0.0644432,17.5955,675.948,0.909829,0.0191437,16.609,617.313,0.896593,0.018668,15.8463,587.176,0.861159,0.0188807,20.0054,927.279,0.895096,0.0457393,19.1924,870.97,0.880085,0.0492317,18.4238,796.904,0.852971,0.0403594,22.965,1263.21,0.876076,0.0379026,22.2836,1197.33,0.86456,0.0396294,22.356,1171.86,0.838485,0.0324252
0.336,0.0462222,0.0586667,0.0871111,0.220444,0.0337778,0.0604444,0.0906667,0.138667,0.0337778,0.0568889,0.0888889,0.103111,0.00533333,0.0231111,0.0213333,0.0266667,0.00711111,0.00355556,0.0124444,0.0231111,0.00355556,0.00355556,0.00533333,23.4591,1362.41,0.855374,0.0359375,22.9432,1313.11,0.840021,0.0253594,23.4877,1320.61,0.826408,0.0178946,17.0948,634.908,0.924325,0.0283207,16.2443,587.145,0.916354,0.0205089,16.1085,585.485,0.90297,0.0161385,19.8299,901.484,0.889195,0.0325311,19.0009,841.757,0.879213,0.0218958,19.0798,833.169,0.870562,0.0167248,22.071,1185.78,0.86088,0.0401066,21.7157,1153.09,0.84598,0.0249545,22.2054,1164.68,0.833675,0.0172131
0.568889,0.0497778,0.0924444,0.0977778,0.314667,0.0337778,0.0551111,0.101333,0.172444,0.0515556,0.064,0.0942222,0.0693333,0.00711111,0.00888889,0.00711111,0.0266667,0.00355556,0,0.00177778,0.00888889,0,0,0.00177778,23.6908,1349.44,0.897265,0.0827505,23.8847,1305.41,0.885492,0.0487323,24.485,1312.17,0.87161,0.0383081,16.747,615.17,0.93453,0.0736403,16.6813,590.847,0.92415,0.0282846,16.8366,597.439,0.908867,0.013991,20.8586,1002.51,0.911023,0.0713851,20.945,963.868,0.898174,0.0351363,20.9488,935.462,0.881346,0.0267357,21.569,1164.62,0.894771,0.113439,22.2193,1138.11,0.884899,0.0522075,23.2324,1156.63,0.870997,0.0224214
0.330667,0.0551111,0.0746667,0.096,0.0888889,0.0266667,0.032,0.0426667,0.0142222,0.00888889,0.0177778,0.0248889,0.0195556,0.00177778,0,0,0.0106667,0,0,0.00177778,0.00177778,0,0,0,21.6427,1122.36,0.920115,0.0838078,20.4683,972.363,0.914287,0.0871058,19.9011,908.555,0.895067,0.0760431,14.8067,439.287,0.94318,0.0269015,13.5571,365.831,0.937877,0.0173858,12.7942,338.324,0.917211,0.015996,19.3741,855.332,0.92443,0.0566498,18.0148,716.034,0.919501,0.0565087,17.2375,654.325,0.896601,0.0443186,21.6223,1096.68,0.9156,0.0680175,20.7326,960.658,0.908744,0.0507373,20.507,921.508,0.889365,0.0415381
0.128,0.0391111,0.032,0.0604444,0.117333,0.0213333,0.0426667,0.0568889,0.0497778,0.00888889,0.0391111,0.0693333,0.0266667,0.00177778,0.00533333,0.00177778,0.00533333,0.00355556,0.00177778,0,0,0,0,0,25.1413,1458.97,0.868464,0.0585583,25.0769,1467.07,0.861185,0.0664082,25.0861,1456.24,0.836096,0.0554169,17.507,695.17,0.922569,0.018583,17.1191,679.639,0.913731,0.0169977,16.8753,680.718,0.882574,0.0168022,21.9937,1112.74,0.885131,0.0452276,21.6429,1092.78,0.875015,0.0496306,21.2506,1053.1,0.846505,0.0366898,24.5458,1358.9,0.873981,0.0321562,24.745,1368.93,0.862662,0.0312487,25.0966,1371.99,0.839723,0.0258218
0.273778,0.0302222,0.0568889,0.08,0.144,0.0302222,0.0373333,0.048,0.064,0.0213333,0.0302222,0.0302222,0.0213333,0,0.00177778,0.00355556,0.0177778,0,0.00177778,0.00355556,0,0,0,0.00355556,20.815,1058.79,0.925033,0.104364,20.6609,1021.1,0.917089,0.096404,20.3348,964.447,0.901553,0.0815739,14.7553,452.091,0.948649,0.0392443,14.2618,414.521,0.943477,0.0178701,13.7121,388.67,0.926513,0.0155926,18.5897,797.178,0.933428,0.0780576,18.1789,750.021,0.926272,0.0720072,17.465,682.362,0.908462,0.0595451,20.6094,1013.15,0.922619,0.0784358,20.6341,981.691,0.91413,0.0518382,20.7441,951.417,0.898612,0.0379036
0.200889,0.0302222,0.0551111,0.0942222,0.110222,0.0231111,0.0195556,0.032,0.0142222,0.00888889,0.0284444,0.0177778,0.00888889,0,0,0.00355556,0.00888889,0,0,0,0,0,0,0,21.3173,1021.47,0.919886,0.07806,19.9411,883.513,0.918323,0.0841618,19.4955,829.864,0.904255,0.0705466,12.6773,304.882,0.955203,0.0201363,11.502,252.18,0.953882,0.0158179,10.8544,228.09,0.941933,0.015839,18.4395,734.183,0.928236,0.0523415,17.0148,617.748,0.927558,0.0489944,16.2793,561.253,0.912386,0.0394397,20.8323,947.073,0.920193,0.0522735,19.4573,810.621,0.918758,0.042262,19.2679,774.774,0.906333,0.0329454
0.444444,0.0711111,0.08,0.108444,0.215111,0.0302222,0.0391111,0.0657778,0.136889,0.0426667,0.0426667,0.0746667,0.0746667,0.00888889,0.0142222,0.0142222,0.0426667,0.00355556,0.00533333,0.00355556,0.016,0.00177778,0.00533333,0.00888889,22.895,1299.35,0.903192,0.0749282,22.7674,1243.5,0.89212,0.0641477,23.073,1237.6,0.877591,0.0552701,16.6186,600.406,0.932765,0.0522411,15.8377,545.583,0.930174,0.0258331,16.1968,577.258,0.916067,0.015217,20.4942,983.952,0.912161,0.0580589,19.9858,917.911,0.904098,0.0457282,20.2481,915.078,0.88888,0.0332831,21.8303,1179.91,0.902135,0.0785468,21.633,1117.17,0.894224,0.0484871,22.4575,1142.24,0.879658,0.0315596
0.451556,0.0337778,0.0817778,0.106667,0.279111,0.0231111,0.0657778,0.115556,0.138667,0.0408889,0.0711111,0.0888889,0.048,0.00533333,0.00711111,0.00177778,0.0231111,0.00533333,0.00355556,0.00711111,0.00355556,0,0.00177778,0.00533333,28.1519,1785.39,0.869021,0.0504041,28.9031,1857.24,0.851037,0.0389412,28.8432,1797.62,0.835919,0.028481,20.4382,815.896,0.89123,0.0388736,20.4137,816.888,0.882592,0.0198713,20.5209,826.941,0.854489,0.0129661,25.4773,1380.04,0.879119,0.03775,25.855,1413.06,0.860914,0.0278776,25.4068,1344.99,0.838737,0.0197751,26.6295,1637.81,0.856045,0.079674,27.487,1688.89,0.838376,0.0372764,28.3957,1699.26,0.824134,0.0175932
0.376889,0.0568889,0.0515556,0.08,0.222222,0.0355556,0.0568889,0.0817778,0.120889,0.032,0.0675556,0.0977778,0.0675556,0.00533333,0.0106667,0.016,0.0195556,0.00355556,0.00355556,0.0124444,0.0124444,0.00177778,0.00533333,0.00533333,26.107,1602.38,0.867132,0.0509548,26.0277,1547.96,0.849818,0.0394924,26.1771,1518.22,0.836162,0.0324709,19.9387,880.428,0.910816,0.0426327,19.4867,817.816,0.896109,0.0148329,19.2841,818.926,0.874718,0.0148367,23.2234,1209.49,0.884698,0.0434483,23.0011,1165.61,0.863367,0.0210325,22.7279,1111.77,0.850209,0.0187253,25.6321,1575.87,0.857015,0.0634154,25.7805,1556.14,0.836479,0.0279654,26.3004,1546.01,0.823702,0.0211088
0.378667,0.0408889,0.0568889,0.064,0.250667,0.0284444,0.0213333,0.0444444,0.0942222,0.0231111,0.0551111,0.0444444,0.016,0.00355556,0,0,0.0106667,0.00177778,0,0.00355556,0,0,0,0,21.8205,1182.24,0.919533,0.101642,21.6396,1128.55,0.911668,0.0975335,21.3546,1066.42,0.897563,0.0818761,14.424,451.043,0.943665,0.0581898,13.8202,405.516,0.941692,0.0245974,13.9703,418.291,0.927622,0.0149327,20.0582,955.891,0.923595,0.0781409,19.4832,889.677,0.916223,0.0667124,19.0813,831.183,0.899716,0.0565147,20.9047,1107.47,0.915464,0.101374,20.9054,1059.57,0.908377,0.0643762,21.5667,1072.44,0.893416,0.0456527
0.572444,0.0391111,0.0764444,0.106667,0.259556,0.0391111,0.0497778,0.0497778,0.0888889,0.0284444,0.0515556,0.0497778,0.0373333,0,0.00177778,0,0.0337778,0.00177778,0.00355556,0.00533333,0.00888889,0.00177778,0,0,22.8371,1233.81,0.913085,0.0734597,21.9903,1087.23,0.909432,0.0613952,21.8263,1043.02,0.89596,0.0516245,15.3782,476.897,0.944088,0.0392278,14.285,402.095,0.941773,0.0174603,13.9951,389.516,0.933859,0.0143144,20.6571,968.548,0.91845,0.0532534,19.5132,822.823,0.916893,0.0376495,19.162,782.96,0.902253,0.0292209,22.0977,1182.73,0.908543,0.0858388,21.4474,1037.37,0.906213,0.0388916,21.818,1035.9,0.892095,0.0285976
0.106667,0.0231111,0.0266667,0.0533333,0.0835556,0.0124444,0.0337778,0.0586667,0.0266667,0.00888889,0.032,0.0764444,0.0266667,0,0.00355556,0.00177778,0.0106667,0.00177778,0.00177778,0,0.00177778,0,0,0.00355556,22.938,1224.18,0.885601,0.0802359,22.973,1239.53,0.879971,0.087005,23.0023,1229.67,0.857468,0.0752941,15.8404,570.21,0.932497,0.0162986,15.4164,556.343,0.926473,0.020362,14.9726,539.332,0.900115,0.0190446,19.4946,883.898,0.904624,0.0644012,19.3515,881.17,0.897009,0.0717773,18.9787,844.983,0.871791,0.0549071,22.1166,1095.69,0.896383,0.0353454,22.2213,1103.66,0.887789,0.0438494,22.6169,1120.66,0.867476,0.0351
0.245333,0.0408889,0.0515556,0.0497778,0.119111,0.0177778,0.016,0.0426667,0.0391111,0.0213333,0.016,0.0213333,0.0408889,0.00177778,0.00355556,0,0.0195556,0.00177778,0.00177778,0,0.00177778,0,0,0,21.4829,1032.88,0.924465,0.0774678,20.7773,936.69,0.92081,0.0744472,20.5355,895.07,0.907305,0.0586876,14.0616,395.259,0.944169,0.0379285,13.3032,349.739,0.938801,0.0162816,12.9832,335.225,0.924948,0.0151999,19.989,842.958,0.928182,0.0480983,18.9977,743.762,0.924786,0.043342,18.4804,687.544,0.909134,0.0302558,21.4454,1008.6,0.921299,0.0699029,20.9016,910.424,0.917909,0.0394321,21.1103,898.557,0.903915,0.0247704
0.209778,0.016,0.0533333,0.0728889,0.186667,0.0337778,0.032,0.0657778,0.124444,0.0248889,0.0515556,0.064,0.0337778,0,0,0.00355556,0.0284444,0,0.00355556,0.00177778,0.0124444,0,0,0.00355556,28.544,1809.12,0.860153,0.0522025,28.8005,1827.69,0.846537,0.0595173,28.5928,1761.78,0.827246,0.0472053,21.7081,993.426,0.888812,0.0368124,21.3928,967.875,0.873691,0.0215927,21.5173,970.083,0.846423,0.0155007,25.4477,1402.31,0.876877,0.0418784,25.4032,1403.64,0.860811,0.0463109,24.7791,1311,0.836391,0.0316266,27.9901,1785.56,0.851703,0.0539876,28.611,1836.58,0.834786,0.0320918,29.0546,1819.62,0.816457,0.0204673
0.263111,0.0248889,0.0568889,0.0924444,0.236444,0.032,0.0284444,0.0728889,0.161778,0.0213333,0.0657778,0.0924444,0.0391111,0,0.00355556,0.00177778,0.0248889,0,0.00533333,0.00355556,0.016,0,0,0.00355556,29.0623,1892.23,0.860472,0.0569111,29.4641,1930.82,0.845975,0.0578587,29.4771,1862.27,0.830141,0.0453961,22.6872,1029.83,0.875449,0.044731,22.4613,1004.5,0.862498,0.0223572,22.8272,1026.09,0.843046,0.0125468,26.1443,1461.86,0.874877,0.0463149,26.4364,1487.42,0.858218,0.0431103,26.0393,1407.39,0.837555,0.0319448,28.7503,1863.37,0.846006,0.0680954,29.2564,1906.98,0.830816,0.0415541,29.9705,1895.47,0.813833,0.0224489
0.144,0.0213333,0.0355556,0.0533333,0.0408889,0.00711111,0.0124444,0.016,0.0106667,0.00711111,0.00177778,0.016,0.0177778,0,0,0.00177778,0.0106667,0,0.00177778,0.00177778,0.00177778,0,0,0,21.424,994.682,0.919203,0.084311,19.8328,841.412,0.917541,0.0904277,19.0259,765.164,0.905782,0.0726937,14.0959,376.286,0.942178,0.0179968,12.5692,297.988,0.939388,0.0157671,11.7784,267.158,0.925704,0.0160426,19.1341,758.667,0.924759,0.0593279,17.4479,624.277,0.923464,0.0592178,16.4894,549.164,0.908446,0.0462826,21.0733,935.923,0.920369,0.0513604,19.653,794.086,0.918201,0.0487883,19.1596,747.384,0.90563,0.0392923
0.304,0.0355556,0.064,0.0711111,0.136889,0.0195556,0.0533333,0.0462222,0.0622222,0.0284444,0.032,0.0551111,0.0462222,0.00533333,0.00355556,0.00533333,0.00888889,0,0.00177778,0.00177778,0.00177778,0,0,0,23.5982,1309.24,0.894615,0.0650702,23.4782,1278.31,0.877386,0.0589719,23.1243,1201.79,0.857564,0.0532366,17.6254,643.66,0.925516,0.0350208,17.2865,618.081,0.908998,0.0149967,16.6225,589.937,0.883333,0.0159706,20.7254,942.249,0.908015,0.0418932,20.4229,911.705,0.889335,0.0388561,19.711,840.782,0.862234,0.0311691,22.8205,1217.28,0.891116,0.0558021,22.8038,1190.17,0.872521,0.0318789,23.0295,1166.23,0.850179,0.0241814
0.117333,0.0195556,0.0426667,0.0408889,0.064,0.00711111,0.00711111,0.00711111,0.0373333,0.00711111,0.00711111,0.0106667,0.016,0,0.00177778,0.00355556,0.00888889,0.00177778,0.00177778,0,0,0,0,0,19.6822,854.955,0.934427,0.0903237,18.3937,730.811,0.932606,0.0946135,17.6463,664.986,0.920913,0.0788955,13.5607,365.266,0.954513,0.0298993,12.1944,286.663,0.953173,0.0160163,11.4225,257.945,0.940291,0.015907,17.7348,660.906,0.940453,0.0619288,16.355,552.182,0.938455,0.0619089,15.4962,489.352,0.923654,0.0489432,19.4895,808.688,0.934555,0.05977,18.4,700.548,0.932196,0.053478,17.9346,658.594,0.919352,0.0424587
