-0.106099,0.311257,-0.113454,0.16513,-0.11258,0.221437,0.341521,0.298088,0.145558,0.119034,0.190218,0.194275,23.1681,1075.88,0.79806,0.079453,24.0171,1077.81,0.763914,0.0133205,25.5697,1232.99,0.81143,0.0216951,20.3832,825.309,0.823017,0.0451525,20.3523,806.186,0.796501,0.0133789,21.8759,931.688,0.845239,0.0143274,23.8261,1092.32,0.810345,0.0280512,23.3227,1040.33,0.781363,0.0126672,24.8566,1175.83,0.822542,0.0132968,18.907,749.681,0.819916,0.10794,19.9348,764.958,0.788936,0.0138768,21.5043,896.649,0.841447,0.0199756
-0.0572396,0.282542,-0.0844223,0.132657,-0.0783224,0.170334,0.330223,0.258593,0.140833,0.0939409,0.140403,0.133652,27.3328,1330.3,0.720297,0.0479899,26.9368,1261.18,0.692936,0.0124226,28.9047,1446.98,0.747888,0.01282,24.1726,1044.15,0.738794,0.0310997,23.0517,954.129,0.718963,0.0130969,25.1207,1120.61,0.772854,0.0124936,28.5598,1425.94,0.732282,0.0201633,26.7086,1257.1,0.699295,0.0126473,28.4856,1420.56,0.749966,0.0121778,22.631,937.415,0.730338,0.0666646,23.0332,937.122,0.703752,0.0134267,25.1946,1111.84,0.768569,0.0127356
-0.0631095,0.287503,-0.0923993,0.14478,-0.0838995,0.166971,0.319817,0.245586,0.135998,0.100669,0.132855,0.127964,27.018,1284.84,0.688333,0.0278444,27.6209,1338.89,0.638837,0.0125862,29.593,1532.64,0.699642,0.0119945,23.6467,993.621,0.694254,0.0169369,23.1822,972.848,0.66561,0.01362,25.1449,1139.56,0.735975,0.012563,28.3551,1407.5,0.691056,0.0135525,27.4423,1348.82,0.648598,0.0125066,29.2764,1532.7,0.702351,0.0118933,22.1211,876.461,0.6902,0.0362317,23.0951,954.12,0.648213,0.0136723,25.1582,1121.77,0.719779,0.0125952
0.0111517,0.144785,-0.0346052,0.0848616,-0.0156285,0.108603,0.189511,0.138563,0.109376,0.0687604,0.123373,0.101554,21.1141,824.921,0.833741,0.0145562,20.4741,785.229,0.814447,0.0136313,21.7928,890.887,0.844432,0.0131186,19.124,688.101,0.858932,0.0136569,18.155,637.808,0.835247,0.0141473,19.5526,741.528,0.864711,0.0133631,20.2495,790.234,0.839946,0.0135423,19.2004,734.782,0.814812,0.0153988,20.3746,828.378,0.841922,0.0147043,19.5668,698.817,0.843225,0.0150706,18.8836,664.313,0.824357,0.0136331,20.4683,780.95,0.858874,0.0129774
0.0118215,0.244198,-0.0481564,0.128646,-0.0325516,0.168216,0.266924,0.228997,0.134496,0.100782,0.149281,0.143645,27.2458,1307.85,0.778271,0.0316395,27.4447,1295.46,0.731613,0.0121224,29.184,1471.84,0.772041,0.0123341,23.6895,1022.56,0.785839,0.0223082,23.7528,1025.82,0.747017,0.0126441,25.6885,1188.9,0.792596,0.0120371,26.8306,1310.95,0.780916,0.01446,26.2987,1260.25,0.739785,0.0127088,27.8413,1414.87,0.77414,0.0122416,23.133,972.191,0.779709,0.046739,23.716,992.512,0.738319,0.0127966,25.62,1162.31,0.786777,0.0128093
-0.0622975,0.283352,-0.0917541,0.140971,-0.0827181,0.163551,0.320197,0.243717,0.137195,0.0970875,0.135515,0.123255,27.3486,1311.41,0.680759,0.0264147,27.7885,1355.06,0.629923,0.0125617,29.909,1564.25,0.691774,0.0119117,23.9715,1005.75,0.68882,0.0166347,23.4324,978.321,0.65984,0.0134449,25.451,1148.61,0.732497,0.0125364,29.0182,1452.28,0.679694,0.013683,27.9323,1379.86,0.637253,0.0124429,29.8268,1570.16,0.694259,0.0118557,22.6142,903.237,0.680705,0.0348848,23.5177,980.957,0.63668,0.0135949,25.6474,1154.71,0.711658,0.0124598
0.034901,0.146447,-0.0232182,0.0842942,-0.00941,0.101094,0.188795,0.134509,0.111869,0.0655421,0.114945,0.0839997,29.0229,1481.35,0.729789,0.0119701,27.7894,1390.53,0.679675,0.0134612,29.6413,1569.52,0.711864,0.0124109,26.5668,1262.85,0.738891,0.0121505,25.0575,1163.21,0.687322,0.0132429,27.1328,1345.01,0.727464,0.0125939,27.3317,1368.02,0.727847,0.012747,25.8921,1262.83,0.669924,0.0181213,27.438,1407.43,0.70346,0.015055,26.427,1217.72,0.74112,0.012062,25.3546,1144.4,0.696261,0.0127081,27.7375,1352.72,0.736096,0.011868
-0.0501075,0.235215,-0.0725674,0.100088,-0.060237,0.118739,0.311546,0.212895,0.136369,0.0757615,0.139348,0.0981961,28.4027,1419.48,0.678208,0.0147065,26.6854,1273.58,0.630414,0.0126922,28.9519,1474.01,0.697969,0.011943,24.9744,1094.52,0.697142,0.0130422,23.2604,973.965,0.653612,0.0134116,25.4953,1152.18,0.72768,0.0124429,28.5512,1430.6,0.681627,0.0122556,26.2584,1237.72,0.628982,0.0128453,28.1292,1398.01,0.693536,0.0121678,24.5874,1070.54,0.681959,0.019161,23.7472,1003.9,0.628398,0.0133947,26.236,1204.83,0.717203,0.01234
-0.0608505,0.295894,-0.0793213,0.136372,-0.0625255,0.162815,0.32603,0.250824,0.13437,0.098645,0.145074,0.129304,25.4373,1147.3,0.743424,0.0266931,25.4886,1151.14,0.693104,0.0126781,27.3863,1312.88,0.737545,0.012243,22.6923,931.609,0.735937,0.0193486,22.3991,911.687,0.710214,0.0135027,24.2135,1053.8,0.760418,0.0127145,26.9047,1268.15,0.739699,0.0138826,25.8398,1184.52,0.703146,0.0125319,27.5423,1331.29,0.743615,0.0120013,20.9759,805.229,0.744599,0.037314,21.5222,843.132,0.700211,0.014039,23.3425,980.395,0.755828,0.0130553
-0.0022152,0.141603,-0.0425182,0.0699597,-0.0345708,0.0796984,0.217357,0.14384,0.115221,0.0542401,0.10898,0.0724472,26.6135,1230.18,0.722571,0.0123965,23.9614,1016.2,0.676861,0.0135465,25.4319,1142.59,0.723758,0.0129748,23.738,1001.58,0.719108,0.0132215,20.9915,805.925,0.670252,0.0147059,22.6323,928.706,0.729642,0.0135459,24.6299,1108.66,0.724982,0.0132386,21.8845,895.445,0.665788,0.0151919,22.9933,987.038,0.709934,0.0144341,24.1867,1013.27,0.7161,0.0132521,21.8479,840.074,0.671262,0.0139997,23.8054,990.822,0.737047,0.012988
-0.0218257,0.188188,-0.0564982,0.0867925,-0.0482468,0.102222,0.243371,0.179312,0.118271,0.0645684,0.117399,0.0865694,27.4398,1301.48,0.756045,0.0121538,25.1357,1110.86,0.719287,0.0126672,26.905,1264.42,0.76302,0.012231,24.6371,1068.11,0.754135,0.0125222,22.056,883.17,0.716649,0.0136557,23.9177,1027.32,0.773002,0.0126742,26.5236,1258.5,0.759907,0.0123571,23.8798,1047.59,0.713502,0.013699,25.285,1167.07,0.752777,0.0131569,24.405,1022.03,0.75532,0.0139241,22.3479,870.126,0.716875,0.0132435,24.5348,1038.28,0.77646,0.0123814
-0.112467,0.329695,-0.112513,0.160395,-0.111507,0.219131,0.393943,0.298195,0.154245,0.116846,0.200309,0.189806,23.109,996.581,0.773409,0.0798192,24.0292,1014.1,0.746581,0.0129623,25.8627,1183.57,0.792022,0.0209261,20.8177,797.812,0.794899,0.0439002,20.9863,800.715,0.771756,0.0134449,22.9699,951.474,0.817274,0.0138411,24.5577,1088.87,0.77984,0.0265245,24.0906,1044.7,0.755191,0.0124956,25.9991,1204.23,0.794226,0.0133315,18.8151,694.716,0.783705,0.111074,20.3061,746.651,0.757653,0.0138006,22.1708,891.247,0.813212,0.0192397
-0.0264601,0.235071,-0.0626804,0.103115,-0.0489204,0.126827,0.28962,0.204544,0.126299,0.0712755,0.13237,0.0987919,26.7872,1214.2,0.751417,0.0152244,25.364,1096.92,0.709201,0.0124546,27.4542,1272.11,0.754943,0.0118207,23.9485,996.464,0.752808,0.0132534,22.2714,884.563,0.711718,0.0133789,24.4544,1046.73,0.765283,0.012452,26.6959,1247.76,0.753006,0.0121865,24.7155,1094.72,0.70738,0.0129579,26.4259,1242.57,0.74754,0.0123925,22.2083,853.675,0.763467,0.0205038,21.2067,783.645,0.718054,0.0136907,23.4533,946.072,0.777,0.0125287
-0.105246,0.344006,-0.105643,0.159712,-0.0968909,0.191482,0.345134,0.295785,0.141201,0.119884,0.14375,0.151662,24.8292,1109.13,0.72047,0.0525719,26.6847,1228.21,0.693062,0.0124813,28.6032,1406.68,0.744292,0.0120371,22.7067,913.471,0.744549,0.0203432,22.969,941.58,0.732732,0.0130478,24.7854,1091,0.783776,0.0121838,26.787,1244.67,0.735779,0.0181803,26.6969,1243.09,0.712341,0.0122622,28.5852,1421.75,0.753501,0.0118015,19.8523,743.6,0.743321,0.0661662,21.9045,860.579,0.719411,0.0134985,24.0811,1029.94,0.777209,0.0124396
0.0312112,0.115728,-0.0253085,0.0713353,-0.0160506,0.0764637,0.180983,0.10341,0.106532,0.0518526,0.0992732,0.0667041,26.8299,1234.17,0.674654,0.012603,25.9036,1165.13,0.6247,0.0131741,27.1173,1276.52,0.672296,0.0125216,23.6283,975.051,0.695988,0.0131124,22.0957,873.632,0.65168,0.0140691,23.5829,989.143,0.707006,0.013211,24.4223,1058.01,0.684343,0.0133807,23.0095,966.294,0.628535,0.014817,23.9589,1048.65,0.674479,0.0140892,24.4847,1007.29,0.689367,0.012801,23.2434,927.39,0.647216,0.0134853,25.011,1072.48,0.706149,0.0128542
0.0167138,0.153032,-0.034674,0.0834143,-0.0209926,0.09836,0.198722,0.143675,0.111984,0.066072,0.112423,0.0831719,28.2881,1399.94,0.724473,0.0121311,27.0512,1303.01,0.682507,0.0127687,28.9768,1488.61,0.72521,0.0121938,26.3016,1226.03,0.727568,0.012237,24.6241,1104.55,0.691912,0.0128327,26.7777,1288.49,0.741547,0.0121585,27.0465,1344.54,0.721286,0.0124696,25.5413,1225.55,0.675579,0.014013,27.1793,1380.81,0.715474,0.0130316,26.2773,1193.07,0.719604,0.0124069,25.1285,1108.21,0.685405,0.0127852,27.5405,1320.35,0.738999,0.0120182
