98.4379,0.00260417,3.25521e-05,0.00110677,0.130924,0.000292969,0.0145508,9.76563e-05,0,9.76563e-05,0.00748698,0.000130208,0.00130208,0.00016276,6.51042e-05,0.000130208,0.012207,0.000130208,0.00214844,0.000455729,6.51042e-05,6.51042e-05,0.0126628,0.000260417,0.00299479,6.0652,5.17599,5.53,5.70757,90.6783,78.6056,82.0857,86.7233,0.964085,0.958622,0.96249,0.963239,0.0658887,0.159208,0.101419,0.0963238
98.4411,0.0106445,0.000748698,0.00335286,0.124544,0.00520833,0.0113932,0.000846354,0,0.000423177,0.00680339,0.000130208,0.00113932,0.00120443,9.76562e-05,0.000651042,0.0129883,0.000130208,0.00172526,0.00182292,0.000130208,0.00146484,0.0149414,0.000227865,0.00221354,7.55843,5.76419,6.67505,6.81425,145.317,119.518,126.621,139.466,0.948349,0.928878,0.94711,0.939557,0.095679,0.317784,0.180422,0.200221
97.6573,0.00888672,0,9.76563e-05,0.0617839,0,0,0.000585938,0,0,0.0038737,0,3.25521e-05,0.000683594,0,3.25521e-05,0.00729167,0,0,0.00094401,0,6.51042e-05,0.00839844,0,9.76563e-05,4.96152,4.3844,4.7296,4.72298,62.7597,64.2588,63.5491,65.2231,0.962751,0.951552,0.960048,0.957848,0.054403,0.189669,0.0923742,0.120762
97.213,0.00592448,0,0.000651042,0.0777344,0,0.00126953,0.000292969,0,6.51042e-05,0.00338542,0,3.25521e-05,0.000878906,0,3.25521e-05,0.0078776,0,9.76562e-05,0.000488281,0,0,0.00917969,0,0.000455729,4.22181,3.9092,3.94688,4.23672,41.2466,39.6368,36.7278,44.9267,0.981893,0.979745,0.982223,0.979789,0.0849883,0.138136,0.105792,0.110917
98.5491,0.0117839,0.0292318,0.00732422,0.220378,0.012207,0.0212891,0.000423177,3.25521e-05,0.000716146,0.0108724,3.25521e-05,0.0014974,0.00136719,0.000423177,0.00094401,0.0202474,0.00016276,0.00240885,0.00143229,0.00110677,0.000976563,0.0223958,0.000488281,0.00214844,7.16206,5.56809,6.02544,6.71479,163.239,141.246,132.736,166.01,0.890431,0.846319,0.875433,0.871896,0.267101,0.393347,0.330645,0.313781
97.5689,0.00804036,0,0.00185547,0.110775,0,0.0111654,0.000227865,0,0.000260417,0.00491536,0,0.000748698,0.000423177,0,0.000260417,0.0115885,0,0.00188802,0.000683594,0,0.000292969,0.0126953,6.51042e-05,0.00166016,6.9272,6.83823,6.78822,6.96609,107.498,114.221,104.644,115.831,0.942359,0.934975,0.941104,0.937901,0.0725464,0.111254,0.0926394,0.0916533
95.4651,0.0161133,0,0.0119141,0.746842,0,0.0544922,0.00094401,0,0.00136719,0.0434245,0,0.00537109,0.00152995,9.76562e-05,0.00159505,0.0630208,0,0.00966797,0.00195313,0.000227865,0.00188802,0.067806,6.51042e-05,0.0118815,7.37594,5.2659,5.80098,6.78059,193.81,158.797,140.204,202.228,0.865255,0.824907,0.86067,0.846955,0.213308,0.449806,0.341569,0.286931
97.622,0.00559896,0.000455729,0.0123698,0.0966471,6.51042e-05,0.00602214,0.000260417,0.000195313,0.000651042,0.00758464,0,0.000716146,0.000423177,0.000325521,0.00133464,0.012207,6.51042e-05,0.00110677,0.00061849,0.000651042,0.00201823,0.0141927,3.25521e-05,0.00123698,11.4824,7.35253,9.22929,10.3065,283.729,186.14,203.744,272.203,0.888444,0.862921,0.891373,0.87679,0.0401293,0.182468,0.0657481,0.0731727
98.2925,0.0129557,0.000585938,0.00859375,0.0671224,0.000195313,0.0221354,0.000651042,6.51042e-05,0.000716146,0.00416667,9.76563e-05,0.00159505,0.00120443,0.00016276,0.00078125,0.0061849,0.00016276,0.00276693,0.00152995,9.76563e-05,0.00120443,0.00761719,0.000130208,0.00380859,6.57787,4.91667,5.71749,5.67468,172.608,157.958,134.094,189.819,0.883048,0.831186,0.88204,0.842804,0.257973,0.466718,0.299851,0.394222
98.9892,0.00608724,0.00120443,0.00364583,0.0353516,0.000716146,0.0238281,0.000358073,6.51042e-05,0.000130208,0.00205078,9.76563e-05,0.0015625,0.000683594,0.00016276,0.000325521,0.00338542,0.000195312,0.00263672,0.00061849,0.000260417,0.000520833,0.00397135,0.000292969,0.0030599,3.66164,2.98991,3.30871,3.2537,59.2361,49.8926,47.6855,60.0162,0.847216,0.779219,0.840477,0.793858,0.48146,0.587264,0.512623,0.569533
99.3056,0.00270182,0,0.000585938,0.00410156,0,0.00016276,6.51042e-05,0,3.25521e-05,0.000260417,0,0,0.000260417,0,6.51042e-05,0.000585937,0,9.76562e-05,0.000520833,0,9.76563e-05,0.00078125,0,6.51042e-05,6.33141,5.19864,5.72283,5.86094,125.946,105.552,101.629,133.151,0.921506,0.907478,0.930745,0.902148,0.0292116,0.0735609,0.0319586,0.050195
99.3005,0.0153646,0,0.0163737,0.0130534,0,0.00338542,0.000748698,3.25521e-05,0.00185547,0.00100911,0,0.000260417,0.00172526,0,0.0023763,0.00113932,0,0.000651042,0.00188802,6.51042e-05,0.00286458,0.00188802,0,0.000683594,6.43344,5.00049,5.80399,5.58873,121.292,87.7967,97.3816,117.735,0.909003,0.892558,0.91543,0.880508,0.126033,0.219483,0.145175,0.233922
99.0756,0.017513,0.00348307,0.0306641,0.0676432,0.000911458,0.037793,0.00078125,0,0.00107422,0.00416667,0,0.0016276,0.00224609,6.51042e-05,0.00263672,0.00628255,3.25521e-05,0.00374349,0.00159505,0.000227865,0.00322266,0.00735677,6.51042e-05,0.00481771,1.47503,1.3199,1.25543,1.49938,18.6682,19.0528,13.0246,24.9189,0.872686,0.84407,0.853333,0.856761,0.645417,0.695151,0.668052,0.681059
99.0307,0.00423177,0,0.0014974,0.0766276,0,0.0142253,0.000227865,0,0.000195313,0.00423177,0,0.00078125,0.000358073,0,0.000195312,0.00683594,0,0.00192057,0.000553385,0,0.000260417,0.00771484,0,0.00195313,5.00926,3.93666,4.5386,4.47611,71.4553,61.8268,63.0038,70.957,0.944503,0.917098,0.938191,0.929396,0.199248,0.386769,0.26168,0.30512
