98.2925,0.359718,0.458169,-0.281627,0.447707,0.0775796,0.443626,0.582497,0.427436,0.47277,0.43714,0.523665,0.44747,22.0625,1296.22,0.911412,0.116794,21.8445,1282.13,0.902813,0.0971322,22.2169,1379.67,0.905167,0.127827,16.8497,855.27,0.922908,0.366049,18.8195,879.441,0.883179,0.02121,18.7445,957.357,0.911538,0.133322,21.4622,1277.46,0.914496,0.151892,21.3939,1260.51,0.905109,0.0891985,21.2895,1328.98,0.90979,0.163473,12.6468,654.69,0.883258,0.56303,14.456,689.82,0.864709,0.262174,13.7092,744.493,0.874917,0.51971
98.2925,0.425665,0.311631,-0.0760699,0.200486,0.0762369,0.196393,0.581866,0.357562,0.125226,0.168985,0.367122,0.284022,19.5124,893.243,0.911359,0.0178205,18.8807,852.203,0.898633,0.0263008,19.9742,939.612,0.904742,0.0205887,16.2899,664.607,0.917228,0.0931622,14.776,547.096,0.823966,0.0265587,16.4971,666.488,0.887638,0.0202637,19.7966,935.531,0.909292,0.0168947,19.1169,894.219,0.891686,0.0226565,20.3387,998.368,0.899706,0.0186919,16.1256,734.304,0.901606,0.27543,16.5685,677.586,0.848405,0.023062,17.6272,780.102,0.887387,0.0306222
98.2925,0.129716,0.310942,-0.199343,0.206073,-0.122267,0.20785,0.595351,0.324907,0.111337,0.164232,0.374075,0.276731,8.25495,159.18,0.982447,0.0547806,7.97333,149.545,0.977168,0.0236153,8.65153,177.225,0.978132,0.0210849,6.38703,93.0303,0.986089,0.107079,5.26577,65.6377,0.973326,0.0296937,6.37297,92.4865,0.981894,0.0210849,8.18486,164.603,0.982522,0.094301,7.92613,153.259,0.976511,0.0231267,8.64541,183.432,0.978179,0.0214868,4.20955,56.6939,0.979899,0.361467,4.15964,44.7604,0.975836,0.0339724,4.99171,63.7672,0.981721,0.100065
98.2925,0.381712,0.470956,-0.245434,0.365898,-0.0364474,0.417056,0.616544,0.420755,0.222734,0.394403,0.585742,0.429079,23.0288,1360.99,0.888254,0.109886,22.9677,1333.67,0.870969,0.0262139,23.3213,1418.27,0.879747,0.048439,17.2151,907.919,0.895234,0.325259,18.6996,901.75,0.813064,0.0265663,19.7038,1030.31,0.868898,0.0260658,23.0998,1418.54,0.88498,0.145482,23.5029,1432.21,0.862706,0.0283974,23.4634,1502.38,0.87745,0.0941469,11.9222,662.463,0.847051,0.590443,15.145,713.503,0.805309,0.0440959,13.6027,748.437,0.84651,0.466635
98.2925,0.33858,0.248339,-0.0470441,0.180687,0.0807253,0.173915,0.18697,0.263086,-0.00514096,0.116634,0.0429404,0.159605,14.7923,544.525,0.948791,0.0798101,14.0849,493.07,0.944597,0.112174,15.0667,562.964,0.945216,0.0915535,13.1968,422.466,0.953879,0.0384006,11.3191,311.947,0.896409,0.0279297,12.9043,401.731,0.935586,0.0208465,15.4095,609.602,0.948975,0.0515175,14.6506,548.321,0.940543,0.0761618,15.62,622.738,0.944594,0.0589985,14.5476,513.85,0.956483,0.0669255,13.5895,437.24,0.9353,0.0283141,14.8207,518.722,0.947546,0.0206186
98.2925,0.0756801,0.0977925,0.0547842,0.0777569,0.0623704,0.0866991,0.0232215,0.0445303,0.0211703,0.0394155,0.0201709,0.0423891,2.20937,67.7499,0.927918,0.678579,2.13063,65.9468,0.93454,0.776634,2.23387,72.0987,0.933356,0.744307,7.9209,165.986,0.957627,0.193217,7.31351,142.858,0.942659,0.241598,7.93784,166.239,0.949909,0.172362,3.48378,101.369,0.93507,0.566612,3.36486,98.047,0.938817,0.683962,3.55225,108.349,0.938577,0.622754,5.44937,127.283,0.951887,0.223346,5.17045,118.875,0.949231,0.460154,5.44018,130.413,0.950015,0.372137
98.2925,0.574646,0.393641,-0.179566,0.242837,0.0411312,0.265425,0.701641,0.380672,0.0972639,0.200114,0.535995,0.376592,17.6481,833.478,0.915268,0.020619,17.2831,806.168,0.897375,0.0236613,17.911,868.639,0.906042,0.021925,12.9279,560.165,0.917577,0.310859,12.3858,468.126,0.817639,0.0381918,14.0175,577.138,0.891555,0.025294,17.1903,848.721,0.912991,0.0343311,16.8031,818.506,0.889548,0.0245591,17.4811,892.687,0.900836,0.0238451,11.4205,543.001,0.903132,0.533902,13.2649,537.785,0.853272,0.0393342,13.4732,608.82,0.89358,0.20193
98.2925,0.203408,0.325021,-0.183433,0.152283,-0.0944435,0.212236,0.453888,0.353358,-0.00080157,0.150494,0.0970799,0.241647,19.5103,819.875,0.807481,0.0142991,18.6998,774.543,0.781941,0.0151233,19.9063,858.646,0.811146,0.0140852,11.3793,321.303,0.939668,0.0283032,9.9173,247.98,0.917168,0.0189146,11.3596,320.962,0.942749,0.016665,18.3643,724.969,0.830684,0.0145109,17.3593,667.281,0.802357,0.0156969,18.3685,724.747,0.832504,0.014723,11.1029,367.723,0.903044,0.104108,10.9751,334.752,0.875106,0.0200838,12.0804,394.605,0.911316,0.0177589
98.2925,0.423375,0.423643,-0.334829,0.175939,-0.149632,0.234545,0.741573,0.406131,0.0305871,0.148372,0.557743,0.354402,5.79477,129.017,0.951286,0.0776992,5.52847,120.692,0.93401,0.0383219,5.99117,141.346,0.937468,0.0327207,4.61297,76.3636,0.951646,0.244605,3.82703,51.5856,0.89069,0.0616153,5.0245,82.0577,0.937556,0.0362007,5.3818,116.501,0.955856,0.163091,5.25243,109.435,0.935597,0.0413528,5.70234,133.599,0.943363,0.0384247,1.99622,44.3533,0.901101,0.776851,3.44306,46.642,0.902431,0.0639466,3.66252,61.5677,0.921215,0.2192
98.2925,0.375689,0.251709,-0.0554094,0.185379,0.0911678,0.215123,0.204519,0.263426,-0.0200046,0.145847,0.0353354,0.210563,21.305,984.414,0.863298,0.018023,20.162,905.385,0.848151,0.0248394,21.4973,1002.67,0.859277,0.0179892,15.6838,577.743,0.876736,0.0246715,13.6495,448.219,0.761134,0.022006,15.242,546.127,0.831621,0.018665,21.7258,1084.48,0.853271,0.0150399,20.655,1004.35,0.827808,0.019732,21.8627,1094.99,0.843869,0.0166362,18.9932,788.832,0.884741,0.018614,17.3314,667.516,0.82454,0.0174459,19.0238,783.967,0.860698,0.0153148
98.2925,0.372671,0.241262,-0.000865991,0.185502,0.136028,0.20605,0.235928,0.240358,0.0380734,0.153189,0.101495,0.211547,25.2638,1303.07,0.845285,0.0178014,24.3523,1234.69,0.832831,0.0252969,25.5474,1326.18,0.847355,0.0199573,20.0476,877.672,0.865324,0.0151887,17.8357,712.577,0.74706,0.0188079,19.8431,863.753,0.83,0.0160578,26.3238,1450.79,0.843994,0.0151115,25.2661,1359.13,0.820903,0.0192139,26.8085,1502.96,0.839692,0.015226,23.8364,1239.48,0.854431,0.0153476,22.0697,1085.45,0.790885,0.0157773,23.7286,1218.61,0.835826,0.0137014
98.2925,0.532334,0.317805,-0.0938373,0.205513,0.10836,0.225545,0.579863,0.33693,0.0731507,0.174462,0.28431,0.250356,17.7622,673.451,0.903111,0.015443,17.055,639.366,0.89046,0.0207704,18.0151,700.276,0.895519,0.0172371,12.3312,477.426,0.912859,0.12194,11.389,395.489,0.797117,0.039379,12.8924,487.756,0.870328,0.0262748,17.0398,688.785,0.905458,0.0191809,16.3436,649.104,0.885758,0.0190344,17.2897,719.108,0.893579,0.0172023,12.4895,516.461,0.902354,0.188427,12.6827,485.43,0.840391,0.0289351,13.4802,538.926,0.876479,0.0272075
98.2925,0.246897,0.172632,0.0211276,0.142527,0.105971,0.132753,0.114985,0.150015,0.0233538,0.0858717,0.0477031,0.110832,14.329,581.8,0.931354,0.154597,13.736,539.894,0.932116,0.225151,14.547,599.583,0.933385,0.183871,16.4562,577.939,0.941572,0.0148766,14.1742,433.396,0.879298,0.0202889,15.7809,535.413,0.924411,0.0159034,16.1924,705.226,0.93289,0.0838884,15.4369,643.356,0.929396,0.142844,16.3957,721.767,0.933358,0.111598,17.165,670.75,0.944151,0.0277492,15.7957,570.847,0.924952,0.0450719,17.0119,659.901,0.937663,0.0279692
98.2925,0.287071,0.315053,-0.116601,0.228785,-0.0227784,0.237719,0.451372,0.351097,0.0913281,0.149889,0.308744,0.269326,12.2497,389.124,0.972658,0.0708766,11.9984,375.099,0.96857,0.0857459,12.7969,434.674,0.968556,0.0612766,10.8305,279.558,0.975964,0.138686,9.52775,215.545,0.951795,0.0281528,11.0301,278.066,0.967748,0.0182035,12.3422,398.701,0.972582,0.0853778,12.1166,381.447,0.967439,0.0640613,12.884,440.053,0.968738,0.0504923,11.0519,323.484,0.968865,0.259109,10.8382,279.261,0.955016,0.0245154,12.147,355.265,0.963191,0.0776564
98.2925,0.388044,0.33599,-0.223387,0.198295,-0.0426079,0.178342,0.784689,0.303496,0.11485,0.154504,0.55436,0.304127,10.2034,328.017,0.941698,0.0239701,9.94703,317.851,0.930014,0.0266563,10.5661,357.214,0.932207,0.0244667,8.23568,209.777,0.947644,0.111865,7.07784,163.154,0.871765,0.0463072,8.48613,218.395,0.925327,0.0295852,10.0941,330.141,0.942153,0.0302735,9.68432,313.674,0.927562,0.0288603,10.4683,367.783,0.9305,0.0262331,5.36486,156.991,0.919704,0.568856,6.61441,154.958,0.87746,0.0489545,7.06703,188.648,0.914367,0.138097
98.2925,0.331223,0.295913,-0.126678,0.197766,-0.00409722,0.233869,0.56529,0.33614,0.0627169,0.20216,0.210918,0.279017,21.1328,957.076,0.861051,0.0146949,20.4924,911.833,0.837972,0.0162207,21.5595,993.747,0.851337,0.0151592,15.2681,613.979,0.884759,0.0365806,13.5714,493.847,0.78439,0.0206037,15.4791,623.272,0.849434,0.0181817,21.0297,974.871,0.86209,0.0150572,20.2196,924.952,0.831402,0.0162816,21.2002,1001.6,0.84868,0.0161022,14.4778,635.896,0.868702,0.157478,14.9148,598.007,0.780248,0.0209846,15.9512,674.802,0.834107,0.0207876
98.2925,0.315465,0.164473,-0.019081,0.125126,0.11435,0.108664,0.134328,0.11874,0.0102169,0.0740765,0.0512787,0.0911573,13.3485,436.912,0.937529,0.0763528,12.8058,405.877,0.938088,0.11539,13.6551,457.817,0.937836,0.0930504,12.1204,375.454,0.952721,0.0235843,10.2018,276.356,0.886943,0.0406667,11.615,353.319,0.934584,0.0292475,13.8,500.091,0.940338,0.0402337,13.0886,453.896,0.937111,0.0745729,14.0112,520.661,0.938448,0.0570038,13.5494,451.767,0.950797,0.0215664,12.2944,379.273,0.932814,0.0334735,13.3883,450.477,0.94289,0.0245432
98.2925,0.399046,0.294824,0.0253525,0.213723,0.149365,0.243368,0.310248,0.307966,0.0799063,0.205131,0.16617,0.274941,21.9243,1055.24,0.904929,0.0287434,21.2256,992.362,0.901142,0.0425689,22.4333,1101.88,0.907585,0.0307797,19.691,864.055,0.904419,0.040985,18.4559,731.348,0.837482,0.0180953,20.4369,890.429,0.883988,0.0146612,23.7314,1227.9,0.899333,0.0212445,22.9667,1144.79,0.891841,0.0306899,24.1874,1269.75,0.900778,0.0244146,21.858,1035.68,0.901914,0.048737,21.3867,945.923,0.868679,0.0144588,22.8539,1081.73,0.894563,0.0171233
98.2925,0.200083,0.133521,0.0146918,0.10628,0.0875497,0.0891951,0.279073,0.209893,0.118284,0.094086,0.181129,0.119227,13.7991,452.481,0.939284,0.113825,13.4312,436.599,0.9398,0.172358,14.224,485.843,0.938774,0.151722,13.6369,398.008,0.958595,0.0207129,11.9578,312.034,0.926045,0.0273084,13.447,389.998,0.945014,0.0201052,14.4438,494.282,0.941301,0.0914389,14.0182,474.978,0.939663,0.144348,14.8614,528.789,0.939694,0.121173,15.913,528.463,0.948999,0.0179209,14.6337,456.083,0.926671,0.0175955,16.2542,552.865,0.937227,0.0142359
98.2925,0.355012,0.358766,-0.211029,0.242981,-0.109217,0.289688,0.524209,0.382827,0.0465502,0.172941,0.364689,0.302015,12.0568,387.206,0.964795,0.10281,11.7225,366.357,0.9545,0.0285035,12.6667,436.67,0.956104,0.0260399,8.77333,225.735,0.967969,0.248157,7.68577,164.48,0.923654,0.0375543,9.19423,223.421,0.953759,0.0236332,11.6195,383.943,0.964371,0.159658,11.3447,356.96,0.953041,0.029247,12.2231,419.16,0.956997,0.0406906,7.92018,229.242,0.954522,0.439141,8.14649,188.755,0.932525,0.03577,9.30937,253.725,0.948782,0.107199
98.2925,0.271064,0.313949,-0.0740187,0.202807,0.0153042,0.174641,0.398873,0.350655,0.0980986,0.131746,0.266666,0.249495,11.1892,351.968,0.976447,0.145,10.9177,337.99,0.973889,0.188986,11.618,391.305,0.973151,0.15745,10.651,272.336,0.981198,0.104162,9.40883,211.68,0.96544,0.0463905,10.8184,272.166,0.97468,0.0295756,11.3299,364.564,0.97688,0.122999,11.0759,348.035,0.973408,0.157794,11.758,398.815,0.973871,0.125569,11.3933,323.426,0.977358,0.201661,11.1144,280.362,0.968768,0.0233346,12.3991,352.206,0.972738,0.041344
